Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Morocco,MAR,2008,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1114.768
Morocco,MAR,2007,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1243.113
Morocco,MAR,2006,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1096.433
Morocco,MAR,2005,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,869.079
Morocco,MAR,2004,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,99.009
Morocco,MAR,2003,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,80.674
Morocco,MAR,2002,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,84.341
Morocco,MAR,2001,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,84.341
Morocco,MAR,2000,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,88.008
Morocco,MAR,1999,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,77.007
Morocco,MAR,1998,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,66.006
Morocco,MAR,1997,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,66.006
Morocco,MAR,1996,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,33.003
Morocco,MAR,1995,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,25.669
Morocco,MAR,1994,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,44.004
Morocco,MAR,1993,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,47.671
Morocco,MAR,1992,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,47.671
Morocco,MAR,1991,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,73.34
Morocco,MAR,1990,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,110.01
Morocco,MAR,1989,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,117.344
Morocco,MAR,1988,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,161.348
Morocco,MAR,1987,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,143.013
Morocco,MAR,1986,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,176.016
Morocco,MAR,1985,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,165.015
Morocco,MAR,1984,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,161.348
Morocco,MAR,1983,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,161.348
Morocco,MAR,1982,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,150.347
Morocco,MAR,1981,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,183.35
Morocco,MAR,1980,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,128.345
Morocco,MAR,1979,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,143.013
Morocco,MAR,1978,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,161.348
Morocco,MAR,1977,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,132.012
Morocco,MAR,1976,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,165.015
Morocco,MAR,1975,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,146.68
Morocco,MAR,1974,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,121.011
Morocco,MAR,1973,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,135.679
Morocco,MAR,1972,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,106.343
Morocco,MAR,1971,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,99.009
Morocco,MAR,1970,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,91.675
Morocco,MAR,1969,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,80.674
Morocco,MAR,1968,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,22.002
Morocco,MAR,1967,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,22.002
Morocco,MAR,1966,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,25.669
Morocco,MAR,1965,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,22.002
Morocco,MAR,1964,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,22.002
Morocco,MAR,1963,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,22.002
Morocco,MAR,1962,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,18.335
Morocco,MAR,1961,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,18.335
Morocco,MAR,1960,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,18.335
Morocco,MAR,2016,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,3.749548193
Morocco,MAR,2015,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,3.681517023
Morocco,MAR,2014,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,3.675394048
Morocco,MAR,2013,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,3.935946082
Morocco,MAR,2012,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,3.987062344
Morocco,MAR,2011,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,2.836388649
Morocco,MAR,2010,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,2.432821469
Morocco,MAR,2009,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,2.394360902
Morocco,MAR,2008,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,2.221538462
Morocco,MAR,2007,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,2.604468887
Morocco,MAR,2006,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,2.373745399
Morocco,MAR,2005,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1.953425489
Morocco,MAR,2004,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.234785392
Morocco,MAR,2003,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.211133211
Morocco,MAR,2002,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.220384113
Morocco,MAR,2001,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.228442579
Morocco,MAR,2000,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.264367678
Morocco,MAR,1999,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.236217791
Morocco,MAR,1998,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.21257971
Morocco,MAR,1997,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.217626113
Morocco,MAR,1996,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.11423676
Morocco,MAR,1995,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.087907534
Morocco,MAR,1994,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.156430857
Morocco,MAR,1993,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.183491147
Morocco,MAR,1992,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.188721298
Morocco,MAR,1991,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.312750533
Morocco,MAR,1990,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.506258629
Morocco,MAR,1989,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.512
Morocco,MAR,1988,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.761904762
Morocco,MAR,1987,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.710900474
Morocco,MAR,1986,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.932219849
Morocco,MAR,1985,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.92364532
Morocco,MAR,1984,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.90572252
Morocco,MAR,1983,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.906655677
Morocco,MAR,1982,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.881341359
Morocco,MAR,1981,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1.156336725
Morocco,MAR,1980,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.804967801
Morocco,MAR,1979,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.896139706
Morocco,MAR,1978,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1.233875491
Morocco,MAR,1977,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1.03926097
Morocco,MAR,1976,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1.429025087
Morocco,MAR,1975,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1.320132013
Morocco,MAR,1974,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1.086598617
Morocco,MAR,1973,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1.407379232
Morocco,MAR,1972,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1.32118451
Morocco,MAR,1971,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1.206973625
Morocco,MAR,1970,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1.256913022
Morocco,MAR,1969,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1.384518565
Morocco,MAR,1968,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.390879479
Morocco,MAR,1967,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.406228842
Morocco,MAR,1966,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.469483568
Morocco,MAR,1965,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.516351119
Morocco,MAR,1964,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.497512438
Morocco,MAR,1963,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.555555556
Morocco,MAR,1962,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.595238095
Morocco,MAR,1961,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.485436893
Morocco,MAR,1960,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.503524673
Morocco,MAR,2020,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.581357668
Morocco,MAR,2019,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.574081565
Morocco,MAR,2018,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.534925648
Morocco,MAR,2017,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.540422601
Morocco,MAR,2016,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.543204706
Morocco,MAR,2015,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.546693336
Morocco,MAR,2014,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.554655289
Morocco,MAR,2013,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.559096582
Morocco,MAR,2012,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.587000364
Morocco,MAR,2011,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.58255379
Morocco,MAR,2010,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.568855219
Morocco,MAR,2009,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.554815445
Morocco,MAR,2008,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.573998201
Morocco,MAR,2007,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.578071204
Morocco,MAR,2006,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.580543245
Morocco,MAR,2005,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.606145569
Morocco,MAR,2004,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.588595538
Morocco,MAR,2003,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.559100303
Morocco,MAR,2002,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.597091165
Morocco,MAR,2001,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.599577921
Morocco,MAR,2000,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.585398272
Morocco,MAR,1999,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.588133781
Morocco,MAR,1998,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.569060454
Morocco,MAR,1997,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.595694397
Morocco,MAR,1996,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.558569595
Morocco,MAR,1995,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.634447888
Morocco,MAR,1994,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.577655577
Morocco,MAR,1993,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.589591038
Morocco,MAR,1992,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.569253713
Morocco,MAR,1991,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.517886655
Morocco,MAR,1990,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.516320835
Morocco,MAR,2020,CO2 emissions (kt),EN.ATM.CO2E.KT,66719.5
Morocco,MAR,2019,CO2 emissions (kt),EN.ATM.CO2E.KT,70986.3
Morocco,MAR,2018,CO2 emissions (kt),EN.ATM.CO2E.KT,64286.1
Morocco,MAR,2017,CO2 emissions (kt),EN.ATM.CO2E.KT,63014.9
Morocco,MAR,2016,CO2 emissions (kt),EN.ATM.CO2E.KT,60289.9
Morocco,MAR,2015,CO2 emissions (kt),EN.ATM.CO2E.KT,60362.5
Morocco,MAR,2014,CO2 emissions (kt),EN.ATM.CO2E.KT,58691.7
Morocco,MAR,2013,CO2 emissions (kt),EN.ATM.CO2E.KT,57595.5
Morocco,MAR,2012,CO2 emissions (kt),EN.ATM.CO2E.KT,58076
Morocco,MAR,2011,CO2 emissions (kt),EN.ATM.CO2E.KT,55923.5
Morocco,MAR,2010,CO2 emissions (kt),EN.ATM.CO2E.KT,51749.5
Morocco,MAR,2009,CO2 emissions (kt),EN.ATM.CO2E.KT,48765.7
Morocco,MAR,2008,CO2 emissions (kt),EN.ATM.CO2E.KT,48630.2
Morocco,MAR,2007,CO2 emissions (kt),EN.ATM.CO2E.KT,46341
Morocco,MAR,2006,CO2 emissions (kt),EN.ATM.CO2E.KT,44991
Morocco,MAR,2005,CO2 emissions (kt),EN.ATM.CO2E.KT,43579.9
Morocco,MAR,2004,CO2 emissions (kt),EN.ATM.CO2E.KT,41009
Morocco,MAR,2003,CO2 emissions (kt),EN.ATM.CO2E.KT,37251.1
Morocco,MAR,2002,CO2 emissions (kt),EN.ATM.CO2E.KT,37470
Morocco,MAR,2001,CO2 emissions (kt),EN.ATM.CO2E.KT,36273
Morocco,MAR,2000,CO2 emissions (kt),EN.ATM.CO2E.KT,32876.5
Morocco,MAR,1999,CO2 emissions (kt),EN.ATM.CO2E.KT,32198.7
Morocco,MAR,1998,CO2 emissions (kt),EN.ATM.CO2E.KT,30634.6
Morocco,MAR,1997,CO2 emissions (kt),EN.ATM.CO2E.KT,29903.8
Morocco,MAR,1996,CO2 emissions (kt),EN.ATM.CO2E.KT,28484.7
Morocco,MAR,1995,CO2 emissions (kt),EN.ATM.CO2E.KT,28791.8
Morocco,MAR,1994,CO2 emissions (kt),EN.ATM.CO2E.KT,27712.5
Morocco,MAR,1993,CO2 emissions (kt),EN.ATM.CO2E.KT,25577
Morocco,MAR,1992,CO2 emissions (kt),EN.ATM.CO2E.KT,24879
Morocco,MAR,1991,CO2 emissions (kt),EN.ATM.CO2E.KT,23119
Morocco,MAR,1990,CO2 emissions (kt),EN.ATM.CO2E.KT,21497.8
Morocco,MAR,2016,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,34682.486
Morocco,MAR,2015,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,34106.767
Morocco,MAR,2014,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,34488.135
Morocco,MAR,2013,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,37003.697
Morocco,MAR,2012,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,37286.056
Morocco,MAR,2011,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,36603.994
Morocco,MAR,2010,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,34436.797
Morocco,MAR,2009,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,30854.138
Morocco,MAR,2008,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,30645.119
Morocco,MAR,2007,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,27550.171
Morocco,MAR,2006,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,25955.026
Morocco,MAR,2005,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,25324.302
Morocco,MAR,2004,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,24026.184
Morocco,MAR,2003,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,20054.823
Morocco,MAR,2002,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,19966.815
Morocco,MAR,2001,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,19856.805
Morocco,MAR,2000,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,19739.461
Morocco,MAR,1999,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,20483.862
Morocco,MAR,1998,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,19141.74
Morocco,MAR,1997,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,19915.477
Morocco,MAR,1996,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,19156.408
Morocco,MAR,1995,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,20172.167
Morocco,MAR,1994,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,20516.865
Morocco,MAR,1993,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,19680.789
Morocco,MAR,1992,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,18191.987
Morocco,MAR,1991,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,16538.17
Morocco,MAR,1990,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,16651.847
Morocco,MAR,1989,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,15922.114
Morocco,MAR,1988,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,14477.316
Morocco,MAR,1987,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,13553.232
Morocco,MAR,1986,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,12819.832
Morocco,MAR,1985,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,13402.885
Morocco,MAR,1984,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,13718.247
Morocco,MAR,1983,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,13219.535
Morocco,MAR,1982,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,13025.184
Morocco,MAR,1981,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,12071.764
Morocco,MAR,1980,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,12339.455
Morocco,MAR,1979,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,12401.794
Morocco,MAR,1978,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,9688.214
Morocco,MAR,1977,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,9328.848
Morocco,MAR,1976,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,8309.422
Morocco,MAR,1975,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,8188.411
Morocco,MAR,1974,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,8507.44
Morocco,MAR,1973,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,7132.315
Morocco,MAR,1972,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,5581.174
Morocco,MAR,1971,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,6098.221
Morocco,MAR,1970,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,5291.481
Morocco,MAR,1969,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,4107.04
Morocco,MAR,1968,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,4048.368
Morocco,MAR,1967,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,3780.677
Morocco,MAR,1966,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,3821.014
Morocco,MAR,1965,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,3072.946
Morocco,MAR,1964,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2944.601
Morocco,MAR,1963,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2713.58
Morocco,MAR,1962,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1917.841
Morocco,MAR,1961,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2581.568
Morocco,MAR,1960,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2456.89
Morocco,MAR,2016,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,54.98174699
Morocco,MAR,2015,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,54.00913222
Morocco,MAR,2014,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,56.39001799
Morocco,MAR,2013,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,61.96198426
Morocco,MAR,2012,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,61.98845553
Morocco,MAR,2011,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,63.33966776
Morocco,MAR,2010,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,64.17591688
Morocco,MAR,2009,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,61.04894737
Morocco,MAR,2008,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,61.07038462
Morocco,MAR,2007,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,57.72086947
Morocco,MAR,2006,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,56.1918727
Morocco,MAR,2005,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,56.92133513
Morocco,MAR,2004,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,56.97458857
Morocco,MAR,2003,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,52.48579691
Morocco,MAR,2002,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,52.17354325
Morocco,MAR,2001,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,53.78332882
Morocco,MAR,2000,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,59.29546711
Morocco,MAR,1999,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,62.83393252
Morocco,MAR,1998,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,61.64811594
Morocco,MAR,1997,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,65.66263436
Morocco,MAR,1996,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,66.30809277
Morocco,MAR,1995,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,69.0827637
Morocco,MAR,1994,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,72.93588695
Morocco,MAR,1993,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,75.75361432
